x,y,z,t,layer,id
-120.09322032582938,-116.23319363084195,117.49329897218074,4,1,3200
-168.52964563055605,-100.82504604921938,138.52526588917334,1,1,3201
-165.6925260419421,-99.42753946169273,130.92300876773407,2,1,3201
-167.207863082673,-101.49829466063025,130.83677766352065,3,1,3201
-167.846991146982,-104.16676954503926,130.34175989722522,4,1,3201
-174.9030700135649,-104.34502322174143,153.33031912578792,1,1,3202
-174.010765834364,-103.21339094194812,154.4921574440273,2,1,3202
-176.09937704414799,-103.88778454077072,158.24748539946938,3,1,3202
-177.35111493136347,-104.28906607201625,166.99389157671473,4,1,3202
-189.40544643632984,-140.554939792092,134.25410563723935,1,1,3203
-189.00819886036905,-141.65101804114192,134.70424053461468,2,1,3203
-189.68019319540548,-141.41855293109268,135.3581920355896,3,1,3203
-188.80420463232247,-140.48760121293253,131.5343578522898,4,1,3203
-173.5901779295613,-153.89193044569274,130.87131930573975,1,1,3204
-173.61603006325373,-152.7158564737199,135.32227223449223,2,1,3204
-173.53277848779334,-152.87611751828766,138.02034867836028,3,1,3204
-172.87059708446174,-152.03526773384382,137.99218639078322,4,1,3204
-186.68973690334127,-128.42684709638507,114.22489780725334,1,1,3205
-187.48601607752488,-128.29096629974228,122.37061207244926,2,1,3205
-185.78308288451922,-128.4806679826796,122.01756385373815,3,1,3205
-183.33644019657538,-125.63074962838755,117.06793365451442,4,1,3205
-165.24962258594778,-135.22431093096952,132.52447907226087,1,1,3206
-169.0932207011917,-133.8701875758589,140.22353760851934,2,1,3206
-174.05348415557046,-134.66998101704732,146.53910330011973,3,1,3206
-175.03241510202758,-137.97501752843732,143.46449093460149,4,1,3206
-154.08620446701934,-134.99427011868374,148.94539467178407,1,1,3207
-153.37063455825984,-131.9391286007105,144.45736368106708,2,1,3207
-156.2401233229404,-134.8018098707789,144.82712841717148,3,1,3207
-160.91368296916835,-136.05602962451323,147.75363972954457,4,1,3207
-164.29244030197492,-139.41649614927127,169.0384355570175,1,1,3208
-158.83120137938727,-139.9234739426283,165.7095066424956,2,1,3208
-157.66312428038765,-137.22552995730123,164.28105735754988,3,1,3208
-162.18467259883005,-139.19344194967826,169.02255432957054,4,1,3208
-132.07334541834538,-126.2494673015469,179.24018718126678,1,1,3209
-133.06835706080642,-124.16967419251581,177.83890629993633,2,1,3209
-134.60162069084345,-126.4170763049656,172.36474530518583,3,1,3209
-132.42438340313936,-124.98502503487848,167.00003961662338,4,1,3209
-192.2873298984036,-143.42441044653526,107.80464927469171,1,1,3210
-190.13277824031897,-140.7053649022073,102.23249973805414,2,1,3210
-192.4669883485612,-135.86182668085442,92.49723291013066,3,1,3210
-192.86592179065767,-135.47443987814614,87.04856579283458,4,1,3210
-161.58830511803023,-169.38260792456077,65.68272991878099,1,1,3211
-162.6637451671747,-169.7061271944918,65.16938477866478,2,1,3211
-165.4183459158483,-171.3847969374109,62.99117101263155,3,1,3211
-166.39626411351998,-168.57343408657184,62.259859698208444,4,1,3211
-175.77291908951244,-158.29341470400078,72.79386662096272,1,1,3212
-171.4566994324675,-155.8503018310229,72.11415682571725,2,1,3212
-171.36140189015728,-152.7127325286657,61.02680027320877,3,1,3212
-174.52034898002552,-155.51759765418848,61.826508648056155,4,1,3212
-180.56475114229008,-154.3517215754582,50.60376928322276,1,1,3213
-180.8257054036656,-154.78179868159503,51.29797552050856,2,1,3213
-185.85547250816762,-155.7112287352659,52.72772668520308,3,1,3213
-187.41846741929982,-157.29116937495712,49.27044015199645,4,1,3213
-204.9516352257289,-127.01211126721711,67.69312266169888,1,1,3214
-202.0157019401891,-128.98449346669378,64.87654066677305,2,1,3214
-204.89566882193137,-130.2523011371934,62.715924915586825,3,1,3214
-204.17538822943814,-132.98757199998732,66.4727356266741,4,1,3214
-188.622626174469,-152.5786763006965,-19.00792841493304,1,1,3215
-195.6681888873172,-146.86916549934335,-24.610394750237276,2,1,3215
-200.78552699557284,-151.40484441144417,-21.86126513704003,3,1,3215
-202.40438962374284,-153.68306915515436,-25.59162028482458,4,1,3215
-186.5498050228311,-164.6547042963865,-39.6882461629908,1,1,3216
-185.87296163223792,-163.27828917638436,-40.07854148903324,2,1,3216
-183.74088659221636,-162.2652583051708,-38.669819166974264,3,1,3216
-180.1932709393069,-166.09150613962157,-38.38140404368487,4,1,3216
-151.71554821029184,-155.99932888228327,-151.46241060146468,1,1,3217
-149.1323949889245,-154.5001357685236,-153.911127253024,2,1,3217
-151.8412059227471,-155.31870442585486,-151.5178266632418,3,1,3217
-150.0121736174772,-155.59703510952755,-153.27854846276415,4,1,3217
-159.1761771304624,-157.99251990276272,-140.78135384281973,1,1,3218
-157.30198229324202,-157.0851921528249,-142.09183649354458,2,1,3218
-157.53756743065398,-157.61323381730318,-143.4824154296448,3,1,3218
-159.1234070325776,-158.90507721504298,-140.33089860753196,4,1,3218
-171.092217156392,-161.401993021216,-109.74476610761616,1,1,3219
-170.10228240926432,-161.06640263481697,-112.43824964055432,2,1,3219
-173.59685012663223,-159.53640303687666,-109.97499286846386,3,1,3219
-173.46687206672107,-158.8350728345658,-108.60697327410229,4,1,3219
-150.0079277794535,-180.61176141722805,-96.15970644889208,1,1,3220
-145.19682317660786,-180.78605930313012,-93.34466861094296,2,1,3220
-145.5018340384861,-182.9950762385635,-87.49946839775872,3,1,3220
-144.84903749043414,-182.42183015048627,-99.6065120584672,4,1,3220
-114.62448444827552,-221.15513718219674,-8.400668387562597,1,1,3221
-115.28079735166438,-222.4304322015933,-12.302866991377108,2,1,3221
-113.07273743909451,-224.97644599763063,-13.997597133213269,3,1,3221
-110.34177338631673,-228.8127115503789,-12.54612768216328,4,1,3221
-168.8176944121441,-119.81605916450255,174.50082617326854,1,1,3222
-167.7523657463019,-119.83437588421909,173.2176637091873,2,1,3222
-170.297214750696,-120.13408136714872,175.82803843825818,3,1,3222
-170.1211483356384,-118.99449632157555,174.0248836262086,4,1,3222
-157.85280226327066,-162.9261795266563,102.1449673674732,1,1,3223
-157.01826852682717,-161.15859561691235,100.90034893349232,2,1,3223
-157.65156788340835,-164.96745880380854,101.92653328491332,3,1,3223
-160.5506444644554,-166.02410122999686,106.32440656873533,4,1,3223
-185.4521291704037,-162.37809070971016,111.78885076172566,1,1,3224
-184.71169233135174,-162.82878428183943,111.63324829976528,2,1,3224
-185.7381989047018,-162.7261457919213,112.2650385374372,3,1,3224
-185.43655790781233,-163.30198165630176,111.20288718428083,4,1,3224
-175.68313472960168,-128.94391935258176,99.56736565238833,1,1,3225
-173.3696698079332,-126.55901064826688,107.06916212094765,2,1,3225
-170.15553753663352,-127.79161023564822,110.20397202817418,3,1,3225
-166.37195662905424,-127.06157565260112,108.42462067998083,4,1,3225
-152.51270361670893,-125.17740985877238,182.5385113433798,1,1,3226
-151.8743712273048,-124.83443452499813,182.9984390181017,2,1,3226
-151.55084260451193,-123.58018890654196,183.11869431984474,3,1,3226
-143.2950897597085,-128.0252785230589,179.58511987210258,4,1,3226
-121.6089978476854,-124.15116724211099,143.27669206773544,1,1,3227
-120.9701831661438,-124.56087976574891,141.85409809405624,2,1,3227
-121.35703273986377,-120.0888712968989,148.4987778958257,3,1,3227
-124.06756643497341,-121.16011867285178,150.76962220109456,4,1,3227
-124.3996364194848,-118.96443736152881,166.88269815744613,1,1,3228
-122.19670490401515,-118.37771114863867,166.80624436003728,2,1,3228
-118.0188550526668,-117.21920420830813,165.03763546003967,3,1,3228
-116.96108454413653,-117.85109576026132,163.79757704823612,4,1,3228
-134.65776543893793,-115.31517768478517,177.4123880309395,1,1,3229
-136.5894793752044,-113.91411623778171,177.0915899785983,2,1,3229
-136.73405751819664,-115.58323338753202,177.10922860874197,3,1,3229
-136.64515129801507,-115.91818190325414,177.36471385193354,4,1,3229
-155.39712901084104,-150.58414151432171,20.020303395074606,1,1,3230
-158.25182473086196,-152.4835684665133,28.36411029354545,2,1,3230
-153.27202126894102,-155.08307483686139,15.943843148783785,3,1,3230
-148.55984209688648,-152.42117231932383,12.851645447470247,4,1,3230
-163.953960494429,-135.5687897145011,40.69363332252223,1,1,3231
-161.15885198228642,-140.02065721354944,42.90186874043893,2,1,3231
-166.5983697388709,-140.91713444339362,49.51112910142996,3,1,3231
-171.31719455906074,-140.36595526382547,56.859464896486315,4,1,3231
-154.2195764415168,-167.2990833868754,65.8875717914335,1,1,3232
-157.37883181128163,-162.97305289607243,66.0054047022716,2,1,3232
-157.4232377242998,-164.93926625240763,61.72675011984525,3,1,3232
-157.50267223618044,-162.3872494221261,64.16328866107952,4,1,3232
-183.78519886128862,-148.38218027737548,53.55801236389202,1,1,3233
-181.39002767619343,-148.39087828244567,56.198488434935484,2,1,3233
-184.06079967827364,-147.99502329219285,59.2675003046742,3,1,3233
-186.6322481505083,-151.75666687828723,67.07262446672974,4,1,3233
-115.31076404466461,-113.44352957447283,174.72876316871475,1,1,3234
-118.24294195949737,-112.87447794931106,180.0495093627613,2,1,3234
-120.64712964917285,-113.51323664872416,184.5615345094784,3,1,3234
-121.6903151509982,-113.76921555673061,186.80783645292658,4,1,3234
-113.56832342945819,-102.54410458633272,144.51613399430522,1,1,3235
-114.91414223307186,-102.50568968368782,144.06288863666336,2,1,3235
-116.00671250876456,-102.31433773576127,142.8699192985005,3,1,3235
-118.01978074373271,-100.17979327776581,144.28272767835605,4,1,3235
-199.72873583604795,-146.06512741336243,-73.2088837304742,1,1,3236
-195.6133715631559,-149.76760997487324,-75.46782769462843,2,1,3236
-194.60726486220457,-152.07586229898635,-75.54722776197565,3,1,3236
-191.01994734164032,-152.6698572867902,-78.4291039481793,4,1,3236
-159.58003342121322,-178.36943481210852,-82.80603125368964,1,1,3237
-158.62063991431197,-175.90834011203032,-83.05679292665751,2,1,3237
-159.4287350348725,-178.9408713120099,-81.20476758752464,3,1,3237
-154.73471177068726,-184.35143420012372,-83.75356705773109,4,1,3237
-166.07146831129114,-115.10255743766929,146.8246169372814,1,1,3238
-167.5047325415286,-114.63357457338154,153.31489680302363,2,1,3238
-171.07848128001623,-116.05360544359286,157.423453551675,3,1,3238
-171.10741809407767,-116.89229321168555,157.35696086875748,4,1,3238
-130.10744170230623,-136.77383402712294,92.79128129111193,1,1,3239
-127.14690962109789,-140.26987159107645,96.69938146187634,2,1,3239
-129.51626502710295,-144.2933177517015,96.62466729815407,3,1,3239
-130.00421633812766,-142.9117237531098,101.81715185117382,4,1,3239
-121.79932919516523,-118.49178016246373,127.37668222934576,1,1,3240
-121.83219681806858,-120.04309372867824,123.75619018216914,2,1,3240
-120.82868275035185,-122.80633606444601,116.79380414523378,3,1,3240
-119.79070078893488,-125.04896158849758,118.06878419924564,4,1,3240
-197.13595390860513,-147.90123978520108,77.44032309609592,1,1,3241
-197.19448247473613,-148.58547403814245,75.22697744517183,2,1,3241
-197.25211609055472,-150.76918803641934,74.64268606885197,3,1,3241
-197.75723470953798,-152.4837356147102,75.9705270911646,4,1,3241
-97.96206358692183,-105.9724776334566,131.30867288412244,1,1,3242
-100.74666009039544,-107.81036063348205,130.3159148659983,2,1,3242
-99.6271154938421,-108.63569497780608,122.72728803425925,3,1,3242
-100.05956346463113,-108.65880750488652,123.93244065276977,4,1,3242
-172.84122794272236,-193.4814004603411,-23.274552468098072,1,1,3243
-174.28027587035695,-193.96446292940527,-20.85755937375899,2,1,3243
-175.1576014218502,-195.18201136810137,-20.677525471110492,3,1,3243
-174.79469639941976,-195.64380063408518,-21.219333348696473,4,1,3243
-91.8511564918229,-197.20600404765295,-147.35301219252239,1,1,3244
-89.56904474357368,-196.05975092671318,-147.36911062641352,2,1,3244
-89.40505962775397,-197.24378499119226,-147.31498260472833,3,1,3244
-87.74102383768339,-197.03061715694542,-147.7685725796611,4,1,3244
-103.67867897418937,-199.79261291860954,-132.0502222923831,1,1,3245
-102.60383055176979,-198.61387533770258,-132.92048339343268,2,1,3245
-103.41355474171777,-199.30450192419434,-132.86985516139683,3,1,3245
-101.73687081613838,-199.44326992127276,-133.7612937920287,4,1,3245
-209.92271022556938,-150.03943889838314,-18.093365770413158,1,1,3246
-212.07969386095255,-148.37579280205918,-16.773084645931647,2,1,3246
-214.30253394391505,-148.12350473702875,-17.41814527599921,3,1,3246
-214.12559357953245,-147.43816820220903,-17.606512942109447,4,1,3246
-188.74323575545492,-131.29143531729292,-20.028401659795115,1,1,3247
-186.02316153726537,-131.03689617767742,-22.613362816844976,2,1,3247
-185.9094329573512,-130.75413664636068,-23.884118559092066,3,1,3247
-184.23697671516425,-128.15954891177495,-23.197550161579947,4,1,3247
-179.101985861946,-108.01746028260783,115.05931258386124,1,1,3248
-180.64938205802883,-106.90091132349606,107.00194982108087,2,1,3248
-181.42221777087482,-107.29033694842828,98.6415449429089,3,1,3248
-173.76108826208147,-110.75131958501281,102.02296286973379,4,1,3248
-160.345141446438,-156.5605196523454,85.8394274266851,1,1,3249
-163.46430024530846,-160.30435918813976,92.79492221998184,2,1,3249
-168.45040902105777,-154.70474238911035,96.0159296883849,3,1,3249
-168.6763835349063,-150.83697978698117,92.71874264395598,4,1,3249
-153.0062260976,-99.14738839701262,46.34794730805037,1,1,3250
-159.55256863499136,-97.11379826968884,57.56332615025505,2,1,3250
-161.28888978725544,-95.3973198871621,58.619351068953904,3,1,3250
-160.15564451762415,-95.66811248677679,51.10961474620011,4,1,3250
-150.61363552795598,-83.9485085578988,53.355587638591736,1,1,3251
-154.90555149345627,-85.12911338387538,58.02315641680329,2,1,3251
-155.9371848969404,-80.84052194776199,53.23762917736056,3,1,3251
-157.2203579621743,-84.12871678020082,57.40836442883163,4,1,3251
-208.37811583903493,-133.4114966791896,103.04223069790918,1,1,3252
-207.61185547726157,-132.87065786982117,99.77669484725448,2,1,3252
-209.43790370320067,-134.82421622428296,102.74641080721472,3,1,3252
-210.8005076673737,-135.27138595770407,103.92343312671568,4,1,3252
-123.11424423509506,-107.62458438268995,176.7701288323298,1,1,3253
-126.10314413194044,-101.91297819544691,175.61408537464504,2,1,3253
-126.31563504335843,-102.7091478841945,176.01063241880672,3,1,3253
-126.16263987087984,-104.3951124810086,174.62160552922933,4,1,3253
-171.98857627188346,-199.8944463187115,1.256450515609174,1,1,3254
-170.94667789195577,-200.0009406443593,0.46268811437447255,2,1,3254
-171.5326391479199,-201.80173372539176,-0.7574746921849425,3,1,3254
-171.33831964028067,-202.19292112071565,0.9979342114802137,4,1,3254
-84.0771084971257,-192.57691271724752,-158.1309734394795,1,1,3255
-80.84841366378335,-190.7016275804832,-159.35426166496038,2,1,3255
-81.08763279607328,-191.69906607656807,-159.44232009889612,3,1,3255
-80.01018934867744,-191.4550393976316,-159.72006879534226,4,1,3255
-73.33566681240424,-190.9336445135297,-165.16708365993358,1,1,3256
-70.91352995371466,-188.91275514968984,-166.99005934783278,2,1,3256
-70.8031269390259,-189.9126911055627,-167.24058564639603,3,1,3256
-69.03268400074226,-189.90649174717223,-167.6288642991033,4,1,3256
-109.36217874942827,-204.76008498976535,-119.54639827382199,1,1,3257
-109.14157999998523,-204.15245924650105,-119.02171709107485,2,1,3257
-108.83432613280777,-205.53283145686268,-120.43048436549108,3,1,3257
-106.52109058656995,-204.19996334396504,-124.063223491153,4,1,3257
-171.5251578251711,-149.5800593237081,-67.53598687877508,1,1,3258
-171.43510803161757,-147.8464248036401,-68.90030952203708,2,1,3258
-162.80683604957088,-152.07125621593121,-58.59643371341804,3,1,3258
-163.94826087001107,-157.6656536066726,-41.42982399367138,4,1,3258
-180.27646364140884,-171.77241375916086,-53.08132435307347,1,1,3259
-176.63232043865693,-171.2869314455624,-61.898797344220426,2,1,3259
-176.1770863624364,-169.34068287433644,-65.09342524960476,3,1,3259
-177.6398678208504,-167.57293835253483,-63.54494774887868,4,1,3259
-160.45593029227052,-174.77054906829824,-62.90852893595458,1,1,3260
-158.78110674761697,-176.04133071057674,-65.31901458814771,2,1,3260
-159.50475631346538,-175.2213630348597,-67.0879692270106,3,1,3260
-156.62860504340557,-178.1368942367635,-65.59219157002778,4,1,3260
-144.96487332095126,-114.05522369127854,131.48893733260036,1,1,3261
-147.8199091766331,-111.45769296346094,139.1594868445436,2,1,3261
-146.09532793585387,-114.45997979620824,139.924376968093,3,1,3261
-143.24387907406066,-115.9872186528647,139.35625617913595,4,1,3261
-177.28898226105275,-114.46028912466392,142.82143605190885,1,1,3262
-171.52395127726467,-111.86099489450484,140.6779178254915,2,1,3262
-171.7392889157559,-115.02512598905189,140.05040887665808,3,1,3262
-169.4118746207319,-118.34186229274192,132.85929347348815,4,1,3262
-185.77963074767115,-118.54442729075905,130.17385625508882,1,1,3263
-185.6603876689775,-120.31544310084323,130.10176726541545,2,1,3263
-184.86824340660047,-120.20179758618386,124.4582391061361,3,1,3263
-184.73315896486085,-117.60424009495833,122.96282741030751,4,1,3263
-156.27689752480057,-106.55763757546163,113.08762876914658,1,1,3264
